OTU,Sample,Abundance,bases,avgLength,size_MB,Experiment,LibraryName,Model,SRAStudy,BioProject,sample_Sample,BioSample,SampleName,Description,Kingdom,Phylum,Class,Order,Family,Genus,Species
MSMP01000073.291.1788,SRR21726029,0.000812861,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum_sp.
JQ218800.1.1494,SRR21726020,0.000810234,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Granulosicoccales,Granulosicoccaceae,Granulosicoccus,uncultured_proteobacterium
GU644357.1.1376,SRR21726029,0.000804969,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Erythrobacter_sp.
KF410342.1.1369,SRR21726043,0.0008047,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_maanshanensis
EU935247.1.1220,SRR21726023,0.000804574,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,bacterium_L188S.95
EF562573.1.1498,SRR21726048,0.000798371,339853596,500,116,SRX17721933,39_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251957,SAMN31036831,39_16S,Green turtle juvenile esophageal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,uncultured_beta
KX172203.1.1469,SRR21726045,0.000796016,293530160,484,103,SRX17721936,42_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251960,SAMN31036834,42_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Psychrobium,uncultured_bacterium
LN565045.1.1323,SRR21726029,0.000789185,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_bacterium
JQ716266.1.1485,SRR21726023,0.000789101,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,uncultured_bacterium
KX088587.1.1518,SRR21726050,0.0007832,328771667,500,110,SRX17721931,37_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251955,SAMN31036829,37_16S,Green turtle juvenile esophageal swab,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,uncultured_bacterium
LC330916.1.1353,SRR21726023,0.000781365,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-007,Lachnospiraceae_bacterium
EU937750.1.1485,SRR21726043,0.000781262,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium_saurashtrense
MH174326.1.1392,SRR21726043,0.000781262,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_plecoglossicida
JQ214955.1.1351,SRR21726018,0.000777605,252048132,500,102,SRX17721963,36_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251987,SAMN31036828,36_16S,Green turtle juvenile esophageal swab,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_bacterium
KU578507.1.1366,SRR21726049,0.000775102,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,uncultured_bacterium
KX173042.1.1456,SRR21726049,0.000775102,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,uncultured_bacterium
GU001883.1.1440,SRR21726029,0.000773401,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus_trueperi
CP000885.15754.17276,SRR21726019,0.000770717,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium_phytofermentans
KJ820916.1.1219,SRR21726040,0.000770558,377927131,499,134,SRX17721941,29_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251965,SAMN31036821,29_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas_hydrophila
JYMV01012758.1039.2521,SRR21726049,0.000769185,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,hydrothermal_vent
FJ203596.1.1446,SRR21726023,0.000765892,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium
AB973384.1.1269,SRR21726043,0.000765637,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Clostridium_sp.
JQ660037.1.1467,SRR21726043,0.000765637,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia_sp.
JN977272.1.1543,SRR21726029,0.000765509,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
JQ213708.1.1355,SRR21726046,0.000762732,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Thermovirga,uncultured_bacterium
LN565045.1.1323,SRR21726020,0.000755699,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus_Saccharimonas,uncultured_bacterium
JN981163.1.1221,SRR21726044,0.000753315,355385245,500,127,SRX17721937,43_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251961,SAMN31036835,43_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,uncultured_bacterium
GU234951.1.1387,SRR21726046,0.000748064,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,uncultured_marine
KC669071.1.1499,SRR21726023,0.000742683,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
JF443763.1.1367,SRR21726020,0.000740117,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,planctomycete_MS1316
AM930457.1.1449,SRR21726023,0.000734947,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Kordia,uncultured_Bacteroidetes
HQ783425.1.1446,SRR21726040,0.000734625,377927131,499,134,SRX17721941,29_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251965,SAMN31036821,29_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,uncultured_organism
AB627029.1.1511,SRR21726043,0.000734386,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna_aminovalerica
EU443967.1.1418,SRR21726043,0.000734386,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Bacteriovorax_sp.
KP975264.1.1504,SRR21726043,0.000734386,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,uncultured_bacterium
U59278.1.1507,SRR21726043,0.000734386,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_septicum
JQ579738.1.1501,SRR21726052,0.000733359,412561192,500,137,SRX17721929,27_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251953,SAMN31036819,27_16S,Green turtle juvenile esophageal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,uncultured_gamma
JQ214955.1.1351,SRR21726049,0.000727768,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,uncultured_bacterium
AB073573.1.1395,SRR21726023,0.000727211,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Cytophaga_sp.
KP030838.1.1428,SRR21726023,0.000727211,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,uncultured,Flavobacterium_sp.
GU118057.1.1440,SRR21726029,0.00072605,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_bacterium
GQ245902.1.1404,SRR21726049,0.000721851,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,Arcobacter_sp.
KC161907.1.1212,SRR21726044,0.000720562,355385245,500,127,SRX17721937,43_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251961,SAMN31036835,43_16S,Green turtle hatchling intestine sample,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_thuringiensis
JN488644.1.1366,SRR21726023,0.000719475,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sagittula,uncultured_organism
JX441461.1.1449,SRR21726023,0.000719475,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Alphaproteobacteria,NRL2,NRL2,NRL2,uncultured_bacterium
KF515220.1.1384,SRR21726023,0.000719475,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooctadecabacter,Pseudooctadecabacter_jejudonensis
HM270063.1.1337,SRR21726043,0.000718761,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,uncultured_bacterium
LN560597.1.1360,SRR21726043,0.000718761,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,uncultured_bacterium
MF592288.1.1445,SRR21726043,0.000710949,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas_koreensis
HQ631984.1.1330,SRR21726051,0.000706825,345760543,484,123,SRX17721930,28_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251954,SAMN31036820,28_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Nitratireductor,Mesorhizobium_sp.
KF088555.1.1303,SRR21726023,0.000704002,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,uncultured_bacterium
HQ326339.1.1483,SRR21726029,0.000702375,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,uncultured_bacterium
FJ716854.1.1460,SRR21726019,0.000700652,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita,uncultured_bacterium
GU118057.1.1440,SRR21726049,0.000698184,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_bacterium
AY314754.1.1483,SRR21726047,0.000697532,352120514,500,118,SRX17721934,40_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251958,SAMN31036832,40_16S,Green turtle juvenile esophageal swab,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter_thereius
KP299857.1.1430,SRR21726046,0.000696726,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium,uncultured_bacterium
KX281151.1.1377,SRR21726043,0.000695323,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_sp.
JF272132.1.1423,SRR21726029,0.000694483,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Lentibacter,uncultured_bacterium
JF769600.1.1503,SRR21726029,0.000694483,383977850,499,131,SRX17721952,30_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251976,SAMN31036822,30_16S,Green turtle hatchling stomach sample,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
HM032006.1.1326,SRR21726046,0.000689392,264019405,500,87,SRX17721935,41_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251959,SAMN31036833,41_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,Thalassobius_sp.
EU240385.1.1352,SRR21726043,0.000687511,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_mycoides
DQ269109.1.1317,SRR21726049,0.00068635,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Bacteroidetes
AM882558.1.1492,SRR21726020,0.000685583,305472186,499,108,SRX17721961,34_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251985,SAMN31036826,34_16S,Green turtle juvenile cloacal swab,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,uncultured_gamma
KC527533.1.1200,SRR21726050,0.0006853,328771667,500,110,SRX17721931,37_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251955,SAMN31036829,37_16S,Green turtle juvenile esophageal swab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoruegeria,uncultured_bacterium
JYMV01012758.1039.2521,SRR21726023,0.000680793,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,hydrothermal_vent
JQ216751.1.1294,SRR21726049,0.000680433,398448802,499,134,SRX17721932,38_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251956,SAMN31036830,38_16S,Green turtle juvenile cloacal swab,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,uncultured_bacterium
AY314754.1.1483,SRR21726022,0.000674962,341290243,500,113,SRX17721959,32_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251983,SAMN31036824,32_16S,Green turtle juvenile esophageal swab,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter_thereius
EU050816.1.1423,SRR21726023,0.000673057,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Aliikangiella,uncultured_gamma
JQ212191.1.1350,SRR21726023,0.000673057,340042833,498,113,SRX17721958,31_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251982,SAMN31036823,31_16S,Green turtle hatchling intestine sample,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Fusibacteraceae,Fusibacter,uncultured_bacterium
KM007103.1.1276,SRR21726043,0.000671885,331464093,470,111,SRX17721938,44_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251963,SAMN31036836,44_16S,Green turtle hatchling stomach sample,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Lysinibacillus_fusiformis
JQ211715.1.1350,SRR21726019,0.000670624,338063986,499,119,SRX17721962,35_16S,Illumina MiSeq,SRP346777,PRJNA781615,SRS15251986,SAMN31036827,35_16S,Green turtle juvenile cloacal swab,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium
